fips,DATE,YEAR,HHI
28035,jun2016,2016,529.017763550878
28035,dec2017,2017,519.069450726929
28035,jun2017,2017,519.317619646361
28035,dec2018,2018,551.586404605733
28035,jun2018,2018,511.434045236577
28037,dec2014,2014,19.1006404614307
28037,dec2015,2015,101.908038448851
28037,jun2015,2015,18.452236228849
28037,dec2016,2016,351.912665233118
28037,jun2016,2016,254.973222218282
28037,dec2017,2017,316.713293080497
28037,jun2017,2017,326.023780040502
28037,dec2018,2018,409.470999386322
28037,jun2018,2018,311.409316580367
28039,dec2014,2014,300.92861747668
28039,dec2015,2015,387.90996072233
28039,jun2015,2015,394.352522705276
28039,dec2016,2016,546.561480444595
28039,jun2016,2016,373.386245778785
28039,dec2017,2017,502.815970987551
28039,jun2017,2017,419.431854904678
28039,dec2018,2018,800.436925887912
28039,jun2018,2018,434.884833806839
28041,dec2014,2014,326.585624386186
28041,dec2015,2015,316.524027422951
28041,jun2015,2015,315.905689713966
28041,dec2016,2016,314.273312565986
28041,jun2016,2016,316.641668982038
28041,dec2017,2017,452.093242608974
28041,jun2017,2017,312.416639389723
28041,dec2018,2018,266.525829484929
28041,jun2018,2018,450.953271779108
28043,dec2014,2014,489.619295977219
28043,dec2015,2015,498.385777839645
28043,jun2015,2015,498.131057141278
28043,dec2016,2016,531.48264405881
28043,jun2016,2016,529.713233563377
28043,dec2017,2017,529.473226449801
28043,jun2017,2017,573.529918750876
28043,dec2018,2018,440.156445791715
28043,jun2018,2018,532.501955929223
28045,dec2014,2014,618.848535919047
28045,dec2015,2015,652.505002292029
28045,jun2015,2015,651.333875457736
28045,dec2016,2016,593.923097284608
28045,jun2016,2016,591.943560554605
28045,dec2017,2017,607.301620933767
28045,jun2017,2017,589.330111178953
28045,dec2018,2018,568.668579480025
28045,jun2018,2018,616.283572118085
28047,dec2014,2014,664.92895467256
28047,dec2015,2015,745.076458202045
28047,jun2015,2015,761.352375328683
28047,dec2016,2016,790.992609181909
28047,jun2016,2016,711.563546579533
28047,dec2017,2017,759.187419423025
28047,jun2017,2017,798.607893312086
28047,dec2018,2018,867.004916587454
28047,jun2018,2018,822.516708101812
28049,dec2014,2014,531.198754162605
28049,dec2015,2015,612.580206576917
28049,jun2015,2015,601.456006449485
28049,dec2016,2016,523.244743423105
28049,jun2016,2016,523.863484235084
28049,dec2017,2017,632.82173716917
28049,jun2017,2017,607.865282951878
28049,dec2018,2018,707.207492539574
28049,jun2018,2018,676.136904010214
28051,dec2014,2014,259.873499082122
28051,dec2015,2015,268.702662553458
28051,jun2015,2015,266.351780212167
28051,dec2016,2016,320.491563634977
28051,jun2016,2016,247.044405838973
28051,dec2017,2017,319.632120833363
28051,jun2017,2017,318.840731167074
28051,dec2018,2018,413.56184429853
28051,jun2018,2018,323.8857477144
28053,dec2014,2014,66.6083828831481
28053,dec2015,2015,111.05093796886
28053,jun2015,2015,67.7186438931612
28053,dec2016,2016,243.610320176955
28053,jun2016,2016,44.3416431076995
28053,dec2017,2017,311.481694116893
28053,jun2017,2017,313.170707427277
28053,dec2018,2018,239.708787122679
28053,jun2018,2018,306.692865324721
28055,dec2014,2014,21.4588344923276
28055,dec2015,2015,21.7145156088011
28055,jun2015,2015,21.2680998744129
28055,dec2016,2016,22.1348400244836
28055,jun2016,2016,22.2187427772136
28055,dec2017,2017,20.3924354273394
28055,jun2017,2017,20.1466464659316
28055,dec2018,2018,183.798197141972
28055,jun2018,2018,19.629884863945
28057,dec2014,2014,515.173024355364
28057,dec2015,2015,447.209532180093
28057,jun2015,2015,527.352446802014
28057,dec2016,2016,421.132617101057
28057,jun2016,2016,353.819096555024
28057,dec2017,2017,379.959367281809
28057,jun2017,2017,351.800610723571
28057,dec2018,2018,417.684041707062
28057,jun2018,2018,375.104528464036
28059,dec2014,2014,767.276112845417
28059,dec2015,2015,858.848379372368
28059,jun2015,2015,864.950164828771
28059,dec2016,2016,920.406718015651
28059,jun2016,2016,866.847486432451
28059,dec2017,2017,986.384293391751
28059,jun2017,2017,915.762652953604
28059,dec2018,2018,1001.37223699394
28059,jun2018,2018,1016.23084702129
28061,dec2014,2014,186.260838678748
28061,dec2015,2015,187.611590983815
28061,jun2015,2015,182.552818740719
28061,dec2016,2016,275.468020903674
28061,jun2016,2016,256.952166231377
28061,dec2017,2017,243.176343128588
28061,jun2017,2017,256.365062068034
28061,dec2018,2018,289.411986152303
28061,jun2018,2018,274.832948079574
28063,dec2014,2014,180.095379180282
28063,dec2015,2015,177.276910380819
28063,jun2015,2015,177.346045965465
28063,dec2016,2016,366.204059686485
28063,jun2016,2016,154.227884613538
28063,dec2017,2017,372.939574303297
28063,jun2017,2017,360.577931238952
28063,dec2018,2018,526.204224491687
28063,jun2018,2018,381.069804646281
28065,dec2014,2014,297.010352500298
28065,dec2015,2015,288.79152936533
28065,jun2015,2015,298.322059772463
28065,dec2016,2016,379.243659202925
28065,jun2016,2016,383.439480881927
28065,dec2017,2017,376.927355908602
28065,jun2017,2017,377.229385763401
28065,dec2018,2018,463.616262524981
28065,jun2018,2018,379.954639776143
28067,dec2014,2014,249.458636200479
28067,dec2015,2015,339.403018588886
28067,jun2015,2015,329.034934384736
28067,dec2016,2016,289.088979001598
28067,jun2016,2016,331.340473085954
28067,dec2017,2017,326.976526847453
28067,jun2017,2017,296.327758218508
28067,dec2018,2018,386.959966409189
28067,jun2018,2018,327.487109373569
28069,dec2014,2014,182.599402385752
28069,dec2015,2015,177.801700769715
28069,jun2015,2015,177.863788660613
28069,dec2016,2016,172.000514481054
28069,jun2016,2016,306.765260325988
28069,dec2017,2017,171.783400275638
28069,jun2017,2017,171.064165931992
28069,dec2018,2018,173.422763232876
28069,jun2018,2018,303.467707639238
28071,dec2014,2014,894.004529323642
28071,dec2015,2015,804.097759832552
28071,jun2015,2015,905.396478372853
28071,dec2016,2016,1008.53280642663
28071,jun2016,2016,710.590811326302
28071,dec2017,2017,981.52923750724
28071,jun2017,2017,979.65092354278
28071,dec2018,2018,1095.98338987372
28071,jun2018,2018,1035.43788803194
28073,dec2014,2014,582.408548297663
28073,dec2015,2015,689.328056017305
28073,jun2015,2015,631.644468936891
28073,dec2016,2016,662.55281419905
28073,jun2016,2016,593.902780981962
28073,dec2017,2017,665.021739831344
28073,jun2017,2017,658.803118855608
28073,dec2018,2018,659.515657471184
28073,jun2018,2018,771.931029040214
28075,dec2014,2014,491.094787444355
28075,dec2015,2015,501.757044781597
28075,jun2015,2015,501.991876941442
28075,dec2016,2016,436.753921619625
28075,jun2016,2016,416.646932792726
28075,dec2017,2017,467.382609930365
28075,jun2017,2017,479.914793239369
28075,dec2018,2018,519.849445487073
28075,jun2018,2018,505.53267302811
28077,dec2014,2014,180.402332543137
28077,dec2015,2015,258.661662042058
28077,jun2015,2015,259.726467846482
28077,dec2016,2016,350.171607692371
28077,jun2016,2016,255.848527515251
28077,dec2017,2017,478.039010479702
28077,jun2017,2017,348.225419614876
28077,dec2018,2018,336.444164901566
28077,jun2018,2018,477.135258872686
28079,dec2014,2014,220.207176556952
28079,dec2015,2015,264.071446629235
28079,jun2015,2015,306.688095579121
28079,dec2016,2016,231.599311128836
28079,jun2016,2016,238.827393102747
28079,dec2017,2017,250.514079665857
28079,jun2017,2017,236.893391950721
28079,dec2018,2018,312.974295974364
28079,jun2018,2018,313.764762383698
28081,dec2014,2014,432.656310586887
28081,dec2015,2015,492.501260368691
28081,jun2015,2015,455.316048029265
28081,dec2016,2016,403.427495642602
28081,jun2016,2016,395.747019062596
28081,dec2017,2017,408.731466304091
28081,jun2017,2017,391.26527806526
28081,dec2018,2018,522.630223569222
28081,jun2018,2018,460.603035501066
28083,dec2014,2014,365.394465850829
28083,dec2015,2015,336.286329689075
28083,jun2015,2015,385.002978531748
28083,dec2016,2016,367.775918329774
28083,jun2016,2016,345.058640567109
28083,dec2017,2017,451.167871859644
28083,jun2017,2017,420.09557805154
28083,dec2018,2018,535.00167081679
28083,jun2018,2018,530.268251370833
28085,dec2014,2014,329.278853837501
28085,dec2015,2015,372.890952596793
28085,jun2015,2015,332.144115776078
28085,dec2016,2016,396.92803645133
28085,jun2016,2016,340.541016185832
28085,dec2017,2017,424.968068879891
28085,jun2017,2017,410.930535998605
28085,dec2018,2018,488.44739984286
28085,jun2018,2018,502.351886569093
28087,dec2014,2014,386.826430100499
28087,dec2015,2015,471.687901793554
28087,jun2015,2015,472.18732176136
28087,dec2016,2016,497.797264186007
28087,jun2016,2016,470.952036369751
28087,dec2017,2017,538.08452645635
28087,jun2017,2017,537.622624734599
28087,dec2018,2018,604.977067584097
28087,jun2018,2018,548.092021569594
28089,dec2014,2014,862.045780875954
28089,dec2015,2015,813.313689712925
28089,jun2015,2015,858.263742418057
28089,dec2016,2016,797.997703136714
28089,jun2016,2016,796.987914289464
28089,dec2017,2017,815.662407226799
28089,jun2017,2017,881.334148438941
28089,dec2018,2018,873.866147932475
28089,jun2018,2018,934.984960684606
28091,dec2014,2014,194.159494567762
28091,dec2015,2015,230.496954615754
28091,jun2015,2015,230.34348992628
28091,dec2016,2016,256.823817867904
28091,jun2016,2016,256.69504497857
28091,dec2017,2017,522.316941987418
28091,jun2017,2017,296.314388335263
28091,dec2018,2018,272.333782535786
28091,jun2018,2018,636.057324886807
28093,dec2014,2014,228.858385515721
28093,dec2015,2015,284.089828983014
28093,jun2015,2015,236.165326958248
28093,dec2016,2016,297.902832806078
28093,jun2016,2016,306.504814121174
28093,dec2017,2017,302.211317661372
28093,jun2017,2017,297.705346349649
28093,dec2018,2018,379.731521479152
28093,jun2018,2018,362.99626612003
28095,dec2014,2014,310.060148148005
28095,dec2015,2015,313.151640377207
28095,jun2015,2015,312.873502257653
28095,dec2016,2016,320.520052491104
28095,jun2016,2016,330.147873296863
28095,dec2017,2017,337.529136394273
28095,jun2017,2017,334.486689268769
28095,dec2018,2018,519.055493688692
28095,jun2018,2018,461.627779255232
28097,dec2014,2014,343.744233995586
28097,dec2015,2015,354.574237544082
28097,jun2015,2015,523.425494575834
28097,dec2016,2016,308.744772771232
28097,jun2016,2016,307.7862104946
28097,dec2017,2017,310.862582911024
28097,jun2017,2017,310.627540147806
28097,dec2018,2018,318.56121111141
28097,jun2018,2018,315.906429301636
28099,dec2014,2014,129.761429994746
28099,dec2015,2015,285.531711249605
28099,jun2015,2015,202.601184503216
28099,dec2016,2016,260.099218531944
28099,jun2016,2016,266.285439704175
28099,dec2017,2017,263.055259993233
28099,jun2017,2017,260.464952303384
28099,dec2018,2018,343.323811634879
28099,jun2018,2018,264.722139840316
28101,dec2014,2014,391.440044167869
28101,dec2015,2015,407.896470123103
28101,jun2015,2015,335.129813627611
28101,dec2016,2016,370.313174368965
28101,jun2016,2016,434.570329562641
28101,dec2017,2017,431.482275185569
28101,jun2017,2017,422.088796925158
28101,dec2018,2018,376.060698055365
28101,jun2018,2018,479.40089276812
28103,dec2014,2014,113.133581020527
28103,dec2015,2015,180.623375457512
28103,jun2015,2015,113.492204348715
28103,dec2016,2016,162.264788984437
28103,jun2016,2016,161.434248972327
28103,dec2017,2017,161.277389681344
28103,jun2017,2017,161.575035676935
28103,dec2018,2018,213.202800096236
28103,jun2018,2018,164.102721518171
28105,dec2014,2014,709.395729149922
28105,dec2015,2015,527.587283235223
28105,jun2015,2015,535.477797517016
28105,dec2016,2016,604.082967595564
28105,jun2016,2016,481.3910656444
28105,dec2017,2017,698.838688654505
28105,jun2017,2017,664.268608292257
28105,dec2018,2018,748.324803949763
28105,jun2018,2018,794.677764245512
28107,dec2014,2014,177.567669354152
28107,dec2015,2015,249.50855665366
28107,jun2015,2015,204.369487316913
28107,dec2016,2016,324.363207173593
28107,jun2016,2016,274.952218735395
28107,dec2017,2017,423.745321192302
28107,jun2017,2017,343.477871707539
28107,dec2018,2018,471.826144478946
28107,jun2018,2018,427.197153732882
28109,dec2014,2014,487.501532944535
28109,dec2015,2015,725.519250616747
28109,jun2015,2015,731.804140989362
28109,dec2016,2016,732.006934565878
28109,jun2016,2016,742.979663854732
28109,dec2017,2017,750.485062229684
28109,jun2017,2017,759.663446672329
28109,dec2018,2018,788.684945432635
28109,jun2018,2018,766.89148159672
28111,dec2014,2014,56.2855551482798
28111,dec2015,2015,55.5365259190918
28111,jun2015,2015,55.4886041335758
28111,dec2016,2016,225.257705697209
28111,jun2016,2016,94.9966046771276
28111,dec2017,2017,210.103437303731
28111,jun2017,2017,214.647680171212
28111,dec2018,2018,211.535880581217
28111,jun2018,2018,212.166097441261
28113,dec2014,2014,371.698436039576
28113,dec2015,2015,367.945122965058
28113,jun2015,2015,380.226058043113
28113,dec2016,2016,429.758327501674
28113,jun2016,2016,377.404995762648
28113,dec2017,2017,389.371630989826
28113,jun2017,2017,415.805159120844
28113,dec2018,2018,448.572000873457
28113,jun2018,2018,432.502925297595
28115,dec2014,2014,289.997681294234
28115,dec2015,2015,346.766569259807
28115,jun2015,2015,288.780169833341
28115,dec2016,2016,259.525796482588
28115,jun2016,2016,273.556945051721
28115,dec2017,2017,257.924992760089
28115,jun2017,2017,256.871495005925
28115,dec2018,2018,338.540908111533
28115,jun2018,2018,301.48121609342
28117,dec2014,2014,206.842598254597
28117,dec2015,2015,190.922133532902
28117,jun2015,2015,193.99308754303
28117,dec2016,2016,288.391157139821
28117,jun2016,2016,289.911031858561
28117,dec2017,2017,282.661905359011
28117,jun2017,2017,287.738969191972
28117,dec2018,2018,380.145151766555
28117,jun2018,2018,383.704978838088
28119,dec2014,2014,102.655965262175
28119,dec2015,2015,149.554318991012
28119,jun2015,2015,149.954401693765
28119,dec2016,2016,188.298996554492
28119,jun2016,2016,144.998321135319
28119,dec2017,2017,185.791258365863
28119,jun2017,2017,186.267211249016
28119,dec2018,2018,190.088498198826
28119,jun2018,2018,190.524965417365
28121,dec2014,2014,814.083562797499
28121,dec2015,2015,908.584073833105
28121,jun2015,2015,894.207613739374
28121,dec2016,2016,848.82526863416
28121,jun2016,2016,830.765719562138
28121,dec2017,2017,908.829453887888
28121,jun2017,2017,910.216991491368
28121,dec2018,2018,910.849883585051
28121,jun2018,2018,859.133570721397
28123,dec2014,2014,265.963831030675
28123,dec2015,2015,307.964194671345
28123,jun2015,2015,308.720184124158
28123,dec2016,2016,265.081639751022
28123,jun2016,2016,276.968160506702
28123,dec2017,2017,320.866383419301
28123,jun2017,2017,264.807556235987
28123,dec2018,2018,346.783065999933
28123,jun2018,2018,321.381858695976
28125,dec2014,2014,182.44228205039
28125,dec2015,2015,177.20704785502
28125,jun2015,2015,178.204011968301
28125,dec2016,2016,155.052589339091
28125,jun2016,2016,154.473538454546
28125,dec2017,2017,247.568993050451
28125,jun2017,2017,246.661967516669
28125,dec2018,2018,258.404061629075
28125,jun2018,2018,255.755374727397
28127,dec2014,2014,227.187286277433
28127,dec2015,2015,230.858033836052
28127,jun2015,2015,291.516233519526
28127,dec2016,2016,290.860725548594
28127,jun2016,2016,351.634797958705
28127,dec2017,2017,393.621961908458
28127,jun2017,2017,453.369667202346
28127,dec2018,2018,520.07096235778
28127,jun2018,2018,319.257210294603
28129,dec2014,2014,180.877599304916
28129,dec2015,2015,174.834606035022
28129,jun2015,2015,174.874044152499
28129,dec2016,2016,148.079953730565
28129,jun2016,2016,150.001249656929
28129,dec2017,2017,142.95346945435
28129,jun2017,2017,145.18902441865
28129,dec2018,2018,307.848927517025
28129,jun2018,2018,143.019002239246
28131,dec2014,2014,420.431028018545
28131,dec2015,2015,508.314868992382
28131,jun2015,2015,511.311383035578
28131,dec2016,2016,457.616419326372
28131,jun2016,2016,459.679398193944
28131,dec2017,2017,418.119997345032
28131,jun2017,2017,412.877891006571
28131,dec2018,2018,421.0820734687
28131,jun2018,2018,415.648608402478
28133,dec2014,2014,298.411557953557
28133,dec2015,2015,269.736388398162
28133,jun2015,2015,301.331763043063
28133,dec2016,2016,379.797647939979
28133,jun2016,2016,378.992737969992
28133,dec2017,2017,375.860073124093
28133,jun2017,2017,379.971717089061
28133,dec2018,2018,399.849199634455
28133,jun2018,2018,401.000809519597
28135,dec2014,2014,121.286576332423
28135,dec2015,2015,150.805726717949
28135,jun2015,2015,150.39126467422
28135,dec2016,2016,175.067939828046
28135,jun2016,2016,175.829808861537
28135,dec2017,2017,180.06604955099
28135,jun2017,2017,223.243824287989
28135,dec2018,2018,269.479465272693
28135,jun2018,2018,304.285605130826
28137,dec2014,2014,375.397911586842
28137,dec2015,2015,381.494191301088
28137,jun2015,2015,448.750277746906
28137,dec2016,2016,352.203572523291
28137,jun2016,2016,351.893085229934
28137,dec2017,2017,518.232141497289
28137,jun2017,2017,431.660867190941
28137,dec2018,2018,739.668198196857
28137,jun2018,2018,524.155864962115
28139,dec2014,2014,345.088145506294
28139,dec2015,2015,383.286186512689
28139,jun2015,2015,344.305026273112
28139,dec2016,2016,407.524405791181
28139,jun2016,2016,316.414089288078
28139,dec2017,2017,325.053646587965
28139,jun2017,2017,412.38986754328
28139,dec2018,2018,495.265224198014
28139,jun2018,2018,496.156529658595
28141,dec2014,2014,413.201287185534
28141,dec2015,2015,358.625233228464
28141,jun2015,2015,394.295476303465
28141,dec2016,2016,381.773787717376
28141,jun2016,2016,392.768462181147
28141,dec2017,2017,315.596941599448
28141,jun2017,2017,357.246785229679
28141,dec2018,2018,483.508170868664
28141,jun2018,2018,442.026462610091
28143,dec2014,2014,162.872971649833
28143,dec2015,2015,303.909937749953
28143,jun2015,2015,303.64871815359
28143,dec2016,2016,278.992887324157
28143,jun2016,2016,283.314586740613
28143,dec2017,2017,408.771613905965
28143,jun2017,2017,404.737032388046
28143,dec2018,2018,410.057750687302
28143,jun2018,2018,407.360402059001
28145,dec2014,2014,218.896042231266
28145,dec2015,2015,259.324628932433
28145,jun2015,2015,216.144181649765
28145,dec2016,2016,272.272076749904
28145,jun2016,2016,272.119462534724
28145,dec2017,2017,396.820235602456
28145,jun2017,2017,273.444811135949
28145,dec2018,2018,483.464055984113
28145,jun2018,2018,360.72662232916
28147,dec2014,2014,175.954807581544
28147,dec2015,2015,164.756565330234
28147,jun2015,2015,168.581832994272
28147,dec2016,2016,186.008389153243
28147,jun2016,2016,300.66448739966
28147,dec2017,2017,274.806764807169
28147,jun2017,2017,184.438909072436
28147,dec2018,2018,184.873068281859
28147,jun2018,2018,274.705847528508
28149,dec2014,2014,503.600333437314
28149,dec2015,2015,611.924105044573
28149,jun2015,2015,586.065325359647
28149,dec2016,2016,569.537868258171
28149,jun2016,2016,565.410788190367
28149,dec2017,2017,737.792557995293
28149,jun2017,2017,682.000753281843
28149,dec2018,2018,717.95972832097
28149,jun2018,2018,816.499250487627
28151,dec2014,2014,381.64223182913
28151,dec2015,2015,410.964812928143
28151,jun2015,2015,434.68543580247
28151,dec2016,2016,386.310053603101
28151,jun2016,2016,345.754332356776
28151,dec2017,2017,393.829825144538
28151,jun2017,2017,388.91382288574
28151,dec2018,2018,407.504225963905
28151,jun2018,2018,410.674294564602
28153,dec2014,2014,157.324199014873
28153,dec2015,2015,285.203728953254
28153,jun2015,2015,209.76686245953
28153,dec2016,2016,251.109984040386
28153,jun2016,2016,256.259258675039
28153,dec2017,2017,251.299372209649
28153,jun2017,2017,217.827756755462
28153,dec2018,2018,313.54707465693
28153,jun2018,2018,245.550162007514
28155,dec2014,2014,217.287524814401
28155,dec2015,2015,172.369919235269
28155,jun2015,2015,210.776750725274
28155,dec2016,2016,151.649959481669
28155,jun2016,2016,153.736049695595
28155,dec2017,2017,287.824616108969
28155,jun2017,2017,243.519525342775
28155,dec2018,2018,437.526033563887
28155,jun2018,2018,294.429967903887
28157,dec2014,2014,303.890394278449
28157,dec2015,2015,306.21996318346
28157,jun2015,2015,303.561472245837
28157,dec2016,2016,438.178744117113
28157,jun2016,2016,400.242120186856
28157,dec2017,2017,416.548536402475
28157,jun2017,2017,400.089488517784
28157,dec2018,2018,641.631556374519
28157,jun2018,2018,418.793124904032
28159,dec2014,2014,160.624329167325
28159,dec2015,2015,246.765716129332
28159,jun2015,2015,160.035433482267
28159,dec2016,2016,262.238553399395
28159,jun2016,2016,268.945140202635
28159,dec2017,2017,275.373072785335
28159,jun2017,2017,264.491109067814
28159,dec2018,2018,234.286451245945
28159,jun2018,2018,288.952412994026
28161,dec2014,2014,309.659583919865
28161,dec2015,2015,319.524485108121
28161,jun2015,2015,318.928407447328
28161,dec2016,2016,374.865165299175
28161,jun2016,2016,304.609141357435
28161,dec2017,2017,303.922120145548
28161,jun2017,2017,295.090459235219
28161,dec2018,2018,426.668130966089
28161,jun2018,2018,308.368419124775
28163,dec2014,2014,195.977033988642
28163,dec2015,2015,328.78150441182
28163,jun2015,2015,241.296122492134
28163,dec2016,2016,360.516698435722
28163,jun2016,2016,360.610070340383
28163,dec2017,2017,410.28284958814
28163,jun2017,2017,284.211746125948
28163,dec2018,2018,426.121350831685
28163,jun2018,2018,384.786219986515
29001,dec2014,2014,592.383468684475
29001,dec2015,2015,752.056159753213
29001,jun2015,2015,594.962860127131
29001,dec2016,2016,534.16256155162
29001,jun2016,2016,517.628325665414
29001,dec2017,2017,720.229535690669
29001,jun2017,2017,586.074170114162
29001,dec2018,2018,702.436296784703
29001,jun2018,2018,598.67803339857
29003,dec2014,2014,523.619374611311
29003,dec2015,2015,724.891765036759
29003,jun2015,2015,712.37040366615
29003,dec2016,2016,546.224502073308
29003,jun2016,2016,615.48459680102
29003,dec2017,2017,603.544425512694
29003,jun2017,2017,545.397312568275
29003,dec2018,2018,598.413250981214
29003,jun2018,2018,432.458872118015
29005,dec2014,2014,976.084785083171
29005,dec2015,2015,1090.67198651109
29005,jun2015,2015,1021.9766991109
29005,dec2016,2016,883.629538065138
29005,jun2016,2016,889.906943202027
29005,dec2017,2017,963.892448928718
29005,jun2017,2017,941.359824494814
29005,dec2018,2018,877.221613347011
29005,jun2018,2018,912.460319989074
29007,dec2014,2014,496.346720777553
29007,dec2015,2015,522.866325430043
29007,jun2015,2015,541.05518533999
29007,dec2016,2016,443.968175520659
29007,jun2016,2016,512.253050228785
29007,dec2017,2017,403.488843003827
29007,jun2017,2017,471.06608912258
29007,dec2018,2018,450.719809005914
29007,jun2018,2018,436.11042214464
29009,dec2014,2014,407.170132415612
29009,dec2015,2015,511.066433696294
29009,jun2015,2015,524.524492064788
29009,dec2016,2016,518.618702632578
29009,jun2016,2016,524.940571901395
29009,dec2017,2017,392.948849703756
29009,jun2017,2017,390.094232540341
29009,dec2018,2018,281.181933954674
29009,jun2018,2018,355.003624766032
29011,dec2014,2014,452.459530393496
29011,dec2015,2015,462.804214117578
29011,jun2015,2015,430.782492826693
29011,dec2016,2016,370.29797351866
29011,jun2016,2016,389.498725334093
29011,dec2017,2017,303.472248388636
29011,jun2017,2017,343.642834680585
29011,dec2018,2018,267.411667493337
29011,jun2018,2018,286.992303251118
29013,dec2014,2014,355.183541308863
29013,dec2015,2015,410.580221649467
29013,jun2015,2015,331.469104611227
29013,dec2016,2016,334.560376882416
29013,jun2016,2016,418.774825820023
29013,dec2017,2017,395.693398784452
29013,jun2017,2017,420.387574122006
29013,dec2018,2018,398.702865542531
29013,jun2018,2018,377.531317176772
29015,dec2014,2014,685.020028835949
29015,dec2015,2015,737.16329418389
29015,jun2015,2015,779.529557139578
29015,dec2016,2016,596.742417724013
29015,jun2016,2016,600.222745260517
29015,dec2017,2017,672.046251040297
29015,jun2017,2017,668.866296663311
29015,dec2018,2018,655.848138561175
29015,jun2018,2018,662.199082847617
29017,dec2014,2014,114.634003493896
29017,dec2015,2015,114.622845557693
29017,jun2015,2015,126.003245089702
29017,dec2016,2016,162.671747182302
29017,jun2016,2016,141.151073270887
29017,dec2017,2017,101.091270645025
29017,jun2017,2017,88.2549961235397
29017,dec2018,2018,247.949553158026
29017,jun2018,2018,99.9003087668746
29019,dec2014,2014,988.400817715032
29019,dec2015,2015,906.274711883151
29019,jun2015,2015,977.708899494258
29019,dec2016,2016,778.908072299032
29019,jun2016,2016,741.124302770269
29019,dec2017,2017,718.797223959188
29019,jun2017,2017,748.925209783924
29019,dec2018,2018,700.992240567928
29019,jun2018,2018,741.624230751049
29021,dec2014,2014,554.098078297999
29021,dec2015,2015,681.305112474905
29021,jun2015,2015,673.511434970781
29021,dec2016,2016,608.354563231675
29021,jun2016,2016,592.043117752004
29021,dec2017,2017,565.0211793145
29021,jun2017,2017,573.792721726446
29021,dec2018,2018,590.584243445822
29021,jun2018,2018,576.475062335223
29023,dec2014,2014,476.959518076717
29023,dec2015,2015,461.035181714577
29023,jun2015,2015,555.249855779975
29023,dec2016,2016,390.097119776283
29023,jun2016,2016,400.553861260226
29023,dec2017,2017,385.613725408472
29023,jun2017,2017,110.365471221101
29023,dec2018,2018,407.33028467816
29023,jun2018,2018,338.820745430066
29025,dec2014,2014,551.206943511287
29025,dec2015,2015,555.131125028912
29025,jun2015,2015,550.789213436868
29025,dec2016,2016,563.254482314563
29025,jun2016,2016,447.816076424657
29025,dec2017,2017,419.624907084147
29025,jun2017,2017,441.19901552994
29025,dec2018,2018,389.182374957311
29025,jun2018,2018,415.709935071299
29027,dec2014,2014,521.382249781919
29027,dec2015,2015,615.99835151677
29027,jun2015,2015,601.616940437725
29027,dec2016,2016,595.044084781446
29027,jun2016,2016,607.760581016724
29027,dec2017,2017,573.382144788747
29027,jun2017,2017,557.681161437862
29027,dec2018,2018,612.331707115396
29027,jun2018,2018,591.222304595787
29029,dec2014,2014,874.068308137688
29029,dec2015,2015,871.506398966666
29029,jun2015,2015,897.76902315301
29029,dec2016,2016,772.399448452121
29029,jun2016,2016,792.702911093212
29029,dec2017,2017,757.387702807819
29029,jun2017,2017,803.029485038702
29029,dec2018,2018,730.228267804561
29029,jun2018,2018,744.624629075322
29031,dec2014,2014,711.153836510403
29031,dec2015,2015,952.886115880121
29031,jun2015,2015,983.009907432375
29031,dec2016,2016,836.877263791532
29031,jun2016,2016,802.012045233672
29031,dec2017,2017,760.147094395711
29031,jun2017,2017,852.013547289458
29031,dec2018,2018,834.196468872786
29031,jun2018,2018,779.977542630056
29033,dec2014,2014,630.95450318504
29033,dec2015,2015,598.162336521783
29033,jun2015,2015,602.314511262867
29033,dec2016,2016,569.427685063222
29033,jun2016,2016,488.344392200168
29033,dec2017,2017,599.545620410222
29033,jun2017,2017,560.343235754433
29033,dec2018,2018,479.608505665362
29033,jun2018,2018,612.525385381157
29035,dec2014,2014,386.456585954265
29035,dec2015,2015,317.28854402494
29035,jun2015,2015,553.685680808322
29035,dec2016,2016,157.942056676832
29035,jun2016,2016,158.79336131726
29035,dec2017,2017,155.918523322618
29035,jun2017,2017,249.192915370483
29035,dec2018,2018,430.467200331536
29035,jun2018,2018,252.911790761232
29037,dec2014,2014,662.594320097501
29037,dec2015,2015,648.632948801193
29037,jun2015,2015,711.5586185443
29037,dec2016,2016,628.845888382916
29037,jun2016,2016,605.615542896736
29037,dec2017,2017,649.011473797735
29037,jun2017,2017,656.538159502969
29037,dec2018,2018,656.521053868019
29037,jun2018,2018,624.839192473041
29039,dec2014,2014,416.377577089165
29039,dec2015,2015,408.768484030108
29039,jun2015,2015,428.855047778147
29039,dec2016,2016,281.953579589578
29039,jun2016,2016,284.476495234525
29039,dec2017,2017,356.562090027926
29039,jun2017,2017,278.359971977182
29039,dec2018,2018,299.46352131262
29039,jun2018,2018,236.225589923778
29041,dec2014,2014,905.169097467433
29041,dec2015,2015,910.560218753234
29041,jun2015,2015,1062.77480574889
29041,dec2016,2016,896.306658825586
29041,jun2016,2016,898.716902729153
29041,dec2017,2017,1070.34355171894
29041,jun2017,2017,887.136694205691
29041,dec2018,2018,863.950733893994
29041,jun2018,2018,1035.93499421266
29043,dec2014,2014,747.330728649362
29043,dec2015,2015,808.842391200271
29043,jun2015,2015,778.373910751612
29043,dec2016,2016,764.855345484967
29043,jun2016,2016,832.59902636808
