fips,date,year,pop_covered,tot_pop,prop_covered
29083,dec2012,2012,12310.1,22193,0.554683909340783
29085,dec2012,2012,3416.5,9383,0.364115954385591
29087,dec2012,2012,2668,4672,0.571061643835616
29089,dec2012,2012,5096.5,10193,0.5
29091,dec2012,2012,21480.3,40411,0.531545866224543
29093,dec2012,2012,4697,10448,0.449559724349158
29095,dec2012,2012,437694.8,676564,0.646937761985562
29097,dec2012,2012,60958,115088,0.529664256916447
29099,dec2012,2012,141327.5,219789,0.643014436573259
29101,dec2012,2012,36911.3,54317,0.679553362667305
29103,dec2012,2012,1642.8,4092,0.401466275659824
29105,dec2012,2012,19333.2,35336,0.547124745302241
29107,dec2012,2012,17769.1,33091,0.536976821492249
29109,dec2012,2012,19213,38426,0.5
29111,dec2012,2012,5087,10174,0.5
29113,dec2012,2012,36384.4,53214,0.683737362348254
29115,dec2012,2012,7226.1,12497,0.578226774425862
29117,dec2012,2012,7782.5,15123,0.514613502611916
29119,dec2012,2012,9433.5,22941,0.411207009284687
29121,dec2012,2012,9015.3,15525,0.580695652173913
29123,dec2012,2012,4804.4,12496,0.384475032010243
29125,dec2012,2012,3825.2,9046,0.422860933009065
29127,dec2012,2012,17608.7,28803,0.61134951220359
29129,dec2012,2012,2148.1,3725,0.576671140939597
29131,dec2012,2012,11650.7,24737,0.470982738408053
29133,dec2012,2012,5999.6,14332,0.418615685180017
29135,dec2012,2012,7134.7,15661,0.455571164038056
29137,dec2012,2012,3292.6,8718,0.377678366597844
29139,dec2012,2012,6013,12026,0.5
29141,dec2012,2012,8159.9,20139,0.405179005908933
29143,dec2012,2012,8267.8,18518,0.446473701263635
29145,dec2012,2012,29835.1,59033,0.505396981349415
29147,dec2012,2012,18037.2,23370,0.771810012836971
29149,dec2012,2012,4187.4,10958,0.382131775871509
29151,dec2012,2012,5372.6,13864,0.387521638776688
29153,dec2012,2012,2883.9,9613,0.3
29155,dec2012,2012,8025,18160,0.441905286343612
29157,dec2012,2012,8315.3,19039,0.436750879773097
29159,dec2012,2012,24893.4,42214,0.589695361728337
29161,dec2012,2012,25810.4,45044,0.57300417369683
29163,dec2012,2012,9756.2,18562,0.525600689580864
29165,dec2012,2012,75038.9,91765,0.81772898163788
29167,dec2012,2012,16917.5,31051,0.544829474091012
29169,dec2012,2012,37598.2,52842,0.711521138488324
29171,dec2012,2012,3015.6,4950,0.609212121212121
29173,dec2012,2012,6532.6,10238,0.638073842547373
29175,dec2012,2012,13017.5,25287,0.514790208407482
29177,dec2012,2012,11543,23086,0.5
29179,dec2012,2012,3340,6680,0.5
29181,dec2012,2012,5699.2,14042,0.405868109955847
29183,dec2012,2012,296706.2,367740,0.806836895632784
29185,dec2012,2012,3592,9510,0.377707676130389
29186,dec2012,2012,6552.1,17887,0.366305137809582
29187,dec2012,2012,40214.2,65676,0.612311955661124
29189,dec2012,2012,741541.3,1000649,0.741060351831661
29195,dec2012,2012,10406.1,23439,0.443965186228081
29197,dec2012,2012,1313.4,4378,0.3
29199,dec2012,2012,2444.5,4889,0.5
29201,dec2012,2012,19849.5,39083,0.507880664227413
29203,dec2012,2012,2495.7,8319,0.3
29205,dec2012,2012,3632.2,6236,0.582456703014753
29207,dec2012,2012,14960.8,29790,0.502208794897617
29209,dec2012,2012,19711,31762,0.620584346073925
29211,dec2012,2012,2961.3,6553,0.451899893178697
29213,dec2012,2012,34688.3,52683,0.658434409581839
29215,dec2012,2012,10540.2,25736,0.409550823748834
29217,dec2012,2012,9320.1,20817,0.447715809194408
29219,dec2012,2012,19341.3,32721,0.591097460346567
29221,dec2012,2012,10313.4,25124,0.410499920394842
29223,dec2012,2012,6611.4,13392,0.493682795698925
29225,dec2012,2012,18028.4,36270,0.497060931899642
29227,dec2012,2012,1050,2100,0.5
29229,dec2012,2012,8505.6,18578,0.457831844116697
29510,dec2012,2012,160427,319074,0.502789321599378
30001,dec2012,2012,7030.4,9356,0.75143223599829
30003,dec2012,2012,4305.3,12961,0.332173443407145
30005,dec2012,2012,3546.8,6648,0.533513838748496
30007,dec2012,2012,2863.5,5727,0.5
30009,dec2012,2012,6194.3,10135,0.611179082387765
30011,dec2012,2012,825.3,1179,0.7
30013,dec2012,2012,55820,81562,0.684387337240382
30015,dec2012,2012,3396.1,5927,0.572988020921208
30017,dec2012,2012,8128.8,11842,0.686438101672015
30019,dec2012,2012,1253.7,1791,0.7
30021,dec2012,2012,7025,9278,0.75716749299418
30023,dec2012,2012,4615.9,9223,0.500477068199067
30025,dec2012,2012,2120.3,3029,0.7
30027,dec2012,2012,6716.1,11449,0.586610184295572
30029,dec2012,2012,58593.9,91681,0.63910624884109
30031,dec2012,2012,67398.9,92475,0.728833738848337
30033,dec2012,2012,897.4,1282,0.7
30035,dec2012,2012,5636.1,13631,0.413476634142763
30037,dec2012,2012,591.5,845,0.7
30039,dec2012,2012,1558,3116,0.5
30041,dec2012,2012,12569.2,16380,0.767350427350427
30043,dec2012,2012,6507.5,11407,0.570483036731831
30045,dec2012,2012,1016,2032,0.5
30047,dec2012,2012,17204.6,29004,0.593180250999862
30049,dec2012,2012,44327.3,64651,0.685639819956381
30051,dec2012,2012,1190.5,2381,0.5
30053,dec2012,2012,12730.4,19486,0.65331006876732
30055,dec2012,2012,1186.5,1695,0.7
30057,dec2012,2012,3862,7724,0.5
30059,dec2012,2012,952.5,1905,0.5
30061,dec2012,2012,837.6,4178,0.200478697941599
30063,dec2012,2012,79358.5,110933,0.715373243309024
30065,dec2012,2012,2871.7,4671,0.614793406122886
30067,dec2012,2012,7166.5,15636,0.458333333333333
30069,dec2012,2012,356.3,509,0.7
30071,dec2012,2012,2059,4118,0.5
30073,dec2012,2012,3924.7,6169,0.636197114605285
30075,dec2012,2012,1242.5,1775,0.7
30077,dec2012,2012,4608.7,7097,0.649387064957024
30079,dec2012,2012,803.6,1148,0.7
30081,dec2012,2012,22826.8,40496,0.563680363492691
30083,dec2012,2012,7761.2,10796,0.718895887365691
30085,dec2012,2012,6094.8,10860,0.56121546961326
30087,dec2012,2012,5628.1,9363,0.601100074762362
30089,dec2012,2012,6584.2,11394,0.577865543268387
30091,dec2012,2012,2730.1,3587,0.761109562308336
30093,dec2012,2012,22909.1,34443,0.665130795807566
30095,dec2012,2012,5055.3,9211,0.54883291716426
30097,dec2012,2012,2536.8,3624,0.7
30099,dec2012,2012,3395.5,6067,0.55966705126092
30101,dec2012,2012,2575.6,5219,0.49350450277831
30103,dec2012,2012,365.5,731,0.5
30105,dec2012,2012,4366.7,7489,0.583081853384965
30107,dec2012,2012,1053.5,2107,0.5
30109,dec2012,2012,534,1068,0.5
30111,dec2012,2012,107651.2,151444,0.710831726578801
31001,dec2012,2012,20352.6,31406,0.648048143666815
31003,dec2012,2012,3273,6546,0.5
31005,dec2012,2012,333.9,477,0.7
31007,dec2012,2012,227.4,758,0.3
31009,dec2012,2012,363.3,519,0.7
31011,dec2012,2012,3792.6,5418,0.7
31013,dec2012,2012,7915.6,11308,0.7
31015,dec2012,2012,1030,2060,0.5
31017,dec2012,2012,1510.5,3021,0.5
31019,dec2012,2012,29789.8,47536,0.626678727701111
31021,dec2012,2012,4175.6,6696,0.623596176821983
31023,dec2012,2012,4773.3,8329,0.57309400888462
31025,dec2012,2012,16159.7,25133,0.64296741336092
31027,dec2012,2012,4398,8796,0.5
31029,dec2012,2012,2018,4036,0.5
31031,dec2012,2012,2869,5738,0.5
31033,dec2012,2012,7061.6,10088,0.7
31035,dec2012,2012,3774.8,6410,0.588892355694228
31037,dec2012,2012,5269,10538,0.5
31039,dec2012,2012,5903.6,9082,0.650033032371724
31041,dec2012,2012,6174.2,10812,0.571050684424713
31043,dec2012,2012,11953,20766,0.575604353269768
31045,dec2012,2012,6430.2,9186,0.7
31047,dec2012,2012,14984.2,24056,0.622888260724975
31049,dec2012,2012,1382.5,1975,0.7
31051,dec2012,2012,4151.7,5931,0.7
31053,dec2012,2012,21687,36678,0.591280876819892
31055,dec2012,2012,387888.7,529677,0.732311767360108
31057,dec2012,2012,1395.1,1993,0.7
31059,dec2012,2012,4247.3,5745,0.739303742384682
31061,dec2012,2012,1857,3182,0.583595223130107
31063,dec2012,2012,1367.5,2735,0.5
31065,dec2012,2012,3434.2,4906,0.7
31067,dec2012,2012,14677.8,21760,0.67453125
31069,dec2012,2012,1362.2,1946,0.7
31071,dec2012,2012,597.6,1992,0.3
31073,dec2012,2012,1420.3,2029,0.7
31075,dec2012,2012,431.9,617,0.7
31077,dec2012,2012,1226,2452,0.5
31079,dec2012,2012,36712.8,60084,0.611024565608149
31081,dec2012,2012,5392.5,9025,0.597506925207756
31083,dec2012,2012,2397.5,3425,0.7
31085,dec2012,2012,286.5,955,0.3
31087,dec2012,2012,868.8,2896,0.3
31089,dec2012,2012,5195,10390,0.5
31091,dec2012,2012,356.5,713,0.5
31093,dec2012,2012,3154,6308,0.5
31095,dec2012,2012,5294.8,7564,0.7
31097,dec2012,2012,2582.5,5165,0.5
31099,dec2012,2012,3866.1,6523,0.592687413766672
31101,dec2012,2012,5048.3,8213,0.614671861682698
31103,dec2012,2012,560.7,801,0.7
31105,dec2012,2012,1890,3780,0.5
31107,dec2012,2012,4308.5,8617,0.5
31109,dec2012,2012,221516.5,292788,0.756576430728036
31111,dec2012,2012,23949.6,36026,0.66478654305224
31113,dec2012,2012,383.5,767,0.5
31115,dec2012,2012,302.5,605,0.5
31117,dec2012,2012,151.8,506,0.3
31119,dec2012,2012,17866.6,35066,0.509513488849598
31121,dec2012,2012,4545.1,7791,0.583378256963163
31123,dec2012,2012,2438.5,4877,0.5
31125,dec2012,2012,1855,3710,0.5
31127,dec2012,2012,4320,7194,0.600500417014179
31129,dec2012,2012,2616.1,4421,0.59174394933273
31131,dec2012,2012,10633.4,15738,0.675651289871648
31133,dec2012,2012,1945.3,2779,0.7
31135,dec2012,2012,1463.5,2927,0.5
31137,dec2012,2012,5798,9230,0.628169014084507
31139,dec2012,2012,4342.6,7182,0.604650515176831
31141,dec2012,2012,22006.8,32538,0.67634150839019
31143,dec2012,2012,2652.5,5305,0.5
31145,dec2012,2012,4967.2,11016,0.450907770515614
31147,dec2012,2012,5812.1,8303,0.7
31149,dec2012,2012,694.5,1389,0.5
31151,dec2012,2012,10740.5,14449,0.743338639352204
31153,dec2012,2012,134421.4,164958,0.814882576170904
31155,dec2012,2012,11943.9,20753,0.575526429913747
31157,dec2012,2012,24585.4,36818,0.667754902493346
31159,dec2012,2012,9937.4,16928,0.587039224952741
31161,dec2012,2012,2482.8,5364,0.462863534675615
31163,dec2012,2012,1564,3128,0.5
31165,dec2012,2012,660,1320,0.5
31167,dec2012,2012,3050.5,6101,0.5
31169,dec2012,2012,3614.8,5164,0.7
31171,dec2012,2012,481.6,688,0.7
31173,dec2012,2012,2940.5,6887,0.426963844925221
31175,dec2012,2012,2114.5,4229,0.5
31177,dec2012,2012,14174.3,20249,0.7
31179,dec2012,2012,5784.9,9499,0.609000947468155
31181,dec2012,2012,2625,3750,0.7
31183,dec2012,2012,394.5,789,0.5
31185,dec2012,2012,9091.7,13839,0.656962208252041
32001,dec2012,2012,18058.8,24404,0.739993443697755
32003,dec2012,2012,1324367.4,1993864,0.664221531659131
32005,dec2012,2012,33528.2,46944,0.71421693933197
32007,dec2012,2012,36513.4,50814,0.718569685519739
32009,dec2012,2012,385.5,771,0.5
32011,dec2012,2012,1393,1990,0.7
32013,dec2012,2012,7657.3,17003,0.450349938246192
32015,dec2012,2012,2961,5922,0.5
32017,dec2012,2012,2662,5324,0.5
32019,dec2012,2012,27245.9,50997,0.534264760672197
32021,dec2012,2012,2077.9,4665,0.445423365487674
32023,dec2012,2012,16874,43746,0.385726695012115
32027,dec2012,2012,2033.1,6777,0.3
32029,dec2012,2012,1178.7,3929,0.3
32031,dec2012,2012,308113.4,427912,0.720039166931519
32033,dec2012,2012,6532.5,9973,0.65501855008523
32510,dec2012,2012,38418.5,54789,0.701208271733377
33001,dec2012,2012,48629.7,60327,0.806101745487095
33003,dec2012,2012,40165.8,47662,0.842721665058118
33005,dec2012,2012,55708.4,76902,0.724407687706432
33007,dec2012,2012,19468.2,32082,0.606826257714606
33009,dec2012,2012,72306.7,89231,0.81033161121135
33011,dec2012,2012,325759.5,402333,0.809676312904982
33013,dec2012,2012,120232.2,146956,0.818151011187022
33015,dec2012,2012,258529.1,297577,0.868780517311486
33017,dec2012,2012,99538.6,124542,0.799237205119558
33019,dec2012,2012,30336.5,43167,0.702770634975792
34001,dec2012,2012,209495.4,275396,0.76070603785095
34003,dec2012,2012,794667.2,918000,0.865650544662309
34005,dec2012,2012,354384.2,450722,0.786258935663225
34007,dec2012,2012,386892.8,512966,0.754226985804128
34009,dec2012,2012,81137.2,96458,0.841166103381783
34011,dec2012,2012,102565,157371,0.651740155428891
34013,dec2012,2012,582593.4,786883,0.740381225671415
34015,dec2012,2012,231818.7,289393,0.801051511266686
34017,dec2012,2012,500265.1,655117,0.763627107829594
34019,dec2012,2012,108989.6,127484,0.854927677198707
34021,dec2012,2012,298933.6,368595,0.811008288229629
34023,dec2012,2012,677194.2,822268,0.823568714822905
34025,dec2012,2012,534988.4,628372,0.851388031293565
34027,dec2012,2012,422030.6,496712,0.849648488460114
34029,dec2012,2012,433409.3,579573,0.747807955166994
34031,dec2012,2012,417476.4,504030,0.82827688828046
34033,dec2012,2012,43570.5,65727,0.662901090875896
34035,dec2012,2012,283760.7,327847,0.865527822429365
34037,dec2012,2012,115502,147466,0.783244951378623
34039,dec2012,2012,412532.7,543225,0.759414054949606
34041,dec2012,2012,73312,107670,0.680895328318009
35001,dec2012,2012,423520.3,671135,0.631050831799862
35003,dec2012,2012,1818.5,3637,0.5
35005,dec2012,2012,38965.9,65597,0.594019543576688
35006,dec2012,2012,7557.7,27215,0.277703472349807
35007,dec2012,2012,8846,13240,0.668126888217523
35009,dec2012,2012,36378.4,50082,0.726376742142886
35011,dec2012,2012,583.2,1944,0.3
35013,dec2012,2012,112716.2,213190,0.528712416154604
35015,dec2012,2012,36056.3,54347,0.663446004379266
35017,dec2012,2012,16091.9,29435,0.546692712756922
35019,dec2012,2012,1382.1,4607,0.3
35021,dec2012,2012,353,706,0.5
35023,dec2012,2012,2751,4824,0.570273631840796
35025,dec2012,2012,39790.2,66284,0.60029871462193
35027,dec2012,2012,15771.4,20232,0.779527481217873
35028,dec2012,2012,14581.5,18087,0.806186763974125
35029,dec2012,2012,8517.4,24970,0.34110532639167
35031,dec2012,2012,19614.2,72440,0.270764770844837
35033,dec2012,2012,1401.6,4672,0.3
35035,dec2012,2012,42248.1,65457,0.645432879600348
35037,dec2012,2012,5020.9,8793,0.571011031502331
35039,dec2012,2012,17444.8,40190,0.434058223438666
35041,dec2012,2012,11209,20180,0.555450941526264
35043,dec2012,2012,90226.4,134572,0.670469339832952
35045,dec2012,2012,58290.3,128240,0.45454070492826
35047,dec2012,2012,10958.4,29018,0.377641463918947
35049,dec2012,2012,92080.8,145856,0.631313075910487
35051,dec2012,2012,5410.1,11839,0.456972717290312
35053,dec2012,2012,7376.1,17587,0.419406379712287
35055,dec2012,2012,15810.8,32850,0.481302891933029
35057,dec2012,2012,8039,16078,0.5
35059,dec2012,2012,2217,4434,0.5
35061,dec2012,2012,36320.5,76427,0.475231266437254
36001,dec2012,2012,238633.9,306509,0.778554300199994
36003,dec2012,2012,29497.5,48244,0.611423182157367
36005,dec2012,2012,1007424.6,1411618,0.713666586852818
36007,dec2012,2012,143074.5,199047,0.718797570423066
36009,dec2012,2012,40885.7,79433,0.514719323203203
36011,dec2012,2012,50798.9,79819,0.636426164196495
36013,dec2012,2012,93282.1,133583,0.698308167955503
36015,dec2012,2012,63018.2,89122,0.707100379255403
36017,dec2012,2012,35475.7,50025,0.709159420289855
36019,dec2012,2012,55101.5,81929,0.672551843669519
36021,dec2012,2012,41900,62618,0.669136669967102
36023,dec2012,2012,36254.9,49245,0.736214844146614
36025,dec2012,2012,32301.3,47433,0.680987919802669
36027,dec2012,2012,241841.1,296944,0.814433361172477
36029,dec2012,2012,649735,920612,0.70576420902617
36031,dec2012,2012,29357.8,39196,0.74899989794877
36033,dec2012,2012,31498.5,51761,0.60853731573965
36035,dec2012,2012,41161.4,55096,0.747085087846668
36037,dec2012,2012,40676,59902,0.679042435978765
36039,dec2012,2012,25757.4,48814,0.527664194698242
36041,dec2012,2012,4067.3,4799,0.84753073556991
36043,dec2012,2012,40249.4,64620,0.622862890745899
36045,dec2012,2012,85984.2,120385,0.714243468870707
36047,dec2012,2012,1787426.2,2566732,0.696382092092202
36049,dec2012,2012,17060.9,27291,0.625147484518706
36051,dec2012,2012,45186.4,65013,0.695036377339917
36053,dec2012,2012,50719.3,72501,0.699566902525483
36055,dec2012,2012,577482,748332,0.771692243549655
36057,dec2012,2012,32600.5,49781,0.654878367248549
36059,dec2012,2012,1201295,1348400,0.890904034411155
36061,dec2012,2012,1287520.2,1622461,0.793560030102418
36063,dec2012,2012,144581.5,214821,0.673032431652399
36065,dec2012,2012,162364.8,234103,0.693561381101481
36067,dec2012,2012,363447.2,467216,0.77789972946132
36069,dec2012,2012,82871.8,108514,0.763696850176014
36071,dec2012,2012,284948.5,373429,0.763059376748994
36073,dec2012,2012,28566,42502,0.672109547785986
36075,dec2012,2012,91522.9,121531,0.753082752548733
36077,dec2012,2012,39387.4,61872,0.636594905611585
36079,dec2012,2012,84036.6,99600,0.843740963855422
36081,dec2012,2012,1744490.7,2273392,0.767351473041165
36083,dec2012,2012,120891.7,159751,0.75675081846123
36085,dec2012,2012,342251.4,470002,0.728191369398428
36087,dec2012,2012,254788.5,316915,0.80396478551031
36089,dec2012,2012,72747.5,112744,0.645244979777194
36091,dec2012,2012,191203.7,222065,0.861025825771734
36093,dec2012,2012,121203.6,154774,0.783100520759301
36095,dec2012,2012,17914.4,32147,0.557265063614023
36097,dec2012,2012,11899.2,18612,0.63932946486138
36099,dec2012,2012,22934.5,35385,0.648141868023174
36101,dec2012,2012,63139.8,99064,0.637363724460955
36103,dec2012,2012,1323816.3,1497985,0.883731345774491
36105,dec2012,2012,57028.7,77087,0.739796593459338
36107,dec2012,2012,35002,50428,0.694098516697073
36109,dec2012,2012,71541.2,102920,0.695114652157015
36111,dec2012,2012,142728.6,181896,0.784671460614857
36113,dec2012,2012,51763.3,65447,0.790919369871805
36115,dec2012,2012,39167.5,62961,0.622091453439431
36117,dec2012,2012,63912.4,93028,0.687023261813648
36119,dec2012,2012,817121.2,959590,0.851531591617253
36121,dec2012,2012,25223.2,41808,0.603310371220819
36123,dec2012,2012,15431.6,25270,0.610668777206173
37001,dec2012,2012,94928.3,153303,0.619220106586303
37003,dec2012,2012,18983.2,36924,0.514115480446322
37005,dec2012,2012,6906.8,10934,0.631680995061277
37007,dec2012,2012,15985.9,26401,0.605503579409871
37009,dec2012,2012,15670.9,27175,0.576666053357866
37011,dec2012,2012,10813.1,17697,0.611013166073346
37013,dec2012,2012,28315.9,47469,0.596513514082875
37015,dec2012,2012,8831.1,20631,0.428050021811837
37017,dec2012,2012,14853.4,34956,0.424917038562765
37019,dec2012,2012,78490.7,111529,0.703769423199347
37021,dec2012,2012,172943.9,243681,0.709714339648967
37023,dec2012,2012,46505.2,90218,0.515475847391873
37025,dec2012,2012,149334.8,183712,0.812874499216165
37027,dec2012,2012,46581.4,82040,0.567788883471477
37029,dec2012,2012,7022.4,10032,0.7
37031,dec2012,2012,55276.5,67511,0.818777680674261
37033,dec2012,2012,10847.2,23224,0.467068549776094
37035,dec2012,2012,101976.7,154579,0.65970604027714
37037,dec2012,2012,44276.9,65473,0.676261970583294
37039,dec2012,2012,12581.6,26990,0.466157836235643
37041,dec2012,2012,7381,14762,0.5
37043,dec2012,2012,5341,10682,0.5
37045,dec2012,2012,59214.8,97530,0.607144468368707
37047,dec2012,2012,25718.7,57751,0.445337743069384
37049,dec2012,2012,80145.7,104877,0.764187572108279
37051,dec2012,2012,254058,322757,0.787149465387273
37053,dec2012,2012,16871.2,23916,0.705435691587222
37055,dec2012,2012,28881.1,34387,0.839884258586094
37057,dec2012,2012,120366.2,163498,0.736193714907828
37059,dec2012,2012,29351.6,41284,0.710967929464199
37061,dec2012,2012,21862.8,59372,0.368234184464057
37063,dec2012,2012,205179.5,279299,0.734623110000394
37065,dec2012,2012,25835.9,55695,0.463881856540084
37067,dec2012,2012,252860.7,356981,0.708330975598142
37069,dec2012,2012,40315.4,61378,0.656837954967578
37071,dec2012,2012,142862.9,208121,0.68644154121881
37073,dec2012,2012,5978,11956,0.5
37075,dec2012,2012,4349.5,8699,0.5
37077,dec2012,2012,35334.2,60031,0.588599223734404
37079,dec2012,2012,7901.9,21383,0.36954122433709
37081,dec2012,2012,332098.4,499689,0.664610187536648
37083,dec2012,2012,25257.5,54093,0.466927328859557
37085,dec2012,2012,79152.6,121126,0.653473242738966
37087,dec2012,2012,34129,58878,0.579656238323313
37089,dec2012,2012,66407.9,107851,0.615737452596638
37091,dec2012,2012,11581.7,24471,0.473282661109068
37093,dec2012,2012,36994,49965,0.740398278795157
37095,dec2012,2012,2867,5734,0.5
37097,dec2012,2012,120631.8,162418,0.74272432858427
37099,dec2012,2012,17607.1,40481,0.434947259208023
37101,dec2012,2012,121564.2,174046,0.698460177194535
37103,dec2012,2012,5253,10350,0.507536231884058
37105,dec2012,2012,36981.8,59330,0.623323782234957
37107,dec2012,2012,30375.1,59173,0.513327024149528
37109,dec2012,2012,48030.5,78799,0.609531846850848
37111,dec2012,2012,22321.5,44933,0.496772973093272
37113,dec2012,2012,19686,33808,0.58228821580691
37115,dec2012,2012,10436.5,20873,0.5
37117,dec2012,2012,10775.7,23933,0.45024443237371
37119,dec2012,2012,731090.200000001,964663,0.757871090733241
37121,dec2012,2012,8688.8,15424,0.563329875518672
37123,dec2012,2012,13581,27684,0.490572171651496
37125,dec2012,2012,64479.4,90014,0.716326349234563
37127,dec2012,2012,55300.8,95238,0.580658980658981
37129,dec2012,2012,168361.7,208541,0.80733141204847
37131,dec2012,2012,7325.7,21419,0.342018768383211
37133,dec2012,2012,151211.6,181964,0.830997340133213
37135,dec2012,2012,108425.3,137365,0.789322607651149
37137,dec2012,2012,7768.3,13081,0.593861325586729
37139,dec2012,2012,28735.8,40486,0.709771278960628
37141,dec2012,2012,31727.8,53758,0.590196807916961
37143,dec2012,2012,7516.4,13514,0.556193577031227
37145,dec2012,2012,23245.8,39216,0.592763157894737
37147,dec2012,2012,106880.9,172235,0.620552733184312
37149,dec2012,2012,13538.7,20305,0.666766806205368
37151,dec2012,2012,73561.3,142045,0.517873209194269
37153,dec2012,2012,27270.7,46367,0.588148899001445
37155,dec2012,2012,58592.2,135130,0.433598756752757
37157,dec2012,2012,54882.5,92707,0.591999525386432
37159,dec2012,2012,93738.3,137885,0.679829568118359
37161,dec2012,2012,33502.6,67270,0.498031812100491
37163,dec2012,2012,29385.8,63792,0.460650238274392
37165,dec2012,2012,21332.6,36232,0.588777875910797
37167,dec2012,2012,43910.1,60519,0.725558915381946
37169,dec2012,2012,25680,46832,0.548343013324223
37171,dec2012,2012,46923,73388,0.639382460347741
37173,dec2012,2012,6113.5,14081,0.434166607485264
37175,dec2012,2012,19546.6,32844,0.595134575569358
37177,dec2012,2012,2066,4132,0.5
37179,dec2012,2012,161912.4,207484,0.780360895297951
37181,dec2012,2012,24722.3,45177,0.54723199858335
37183,dec2012,2012,773930.1,946339,0.817814863384051
37185,dec2012,2012,10490.4,20650,0.508009685230024
37187,dec2012,2012,6390.5,12781,0.5
37189,dec2012,2012,37532.8,52154,0.719653334355946
37191,dec2012,2012,76568.8,124266,0.616168541676726
37193,dec2012,2012,38317.8,69424,0.551938810785895
37195,dec2012,2012,51424.6,81738,0.629139445545524
37197,dec2012,2012,23243.5,38095,0.610145688410553
37199,dec2012,2012,9216.6,17640,0.522482993197279
38001,dec2012,2012,2081.7,2313,0.9
38003,dec2012,2012,6200.5,11003,0.563528128692175
38005,dec2012,2012,3385.7,6745,0.501957005189029
38007,dec2012,2012,463,926,0.5
38009,dec2012,2012,5924.7,6583,0.9
38011,dec2012,2012,2252.6,3218,0.7
38013,dec2012,2012,1518.3,2169,0.7
38015,dec2012,2012,63950.6,85556,0.747470662490065
38017,dec2012,2012,113593.9,156505,0.725816427590173
38019,dec2012,2012,2704.7,3955,0.683868520859671
38021,dec2012,2012,3387.9,5255,0.644700285442436
38023,dec2012,2012,1562.4,2232,0.7
38025,dec2012,2012,2772,3960,0.7
38027,dec2012,2012,1662.5,2375,0.7
38029,dec2012,2012,2444.4,3492,0.7
38031,dec2012,2012,2370.2,3386,0.7
38033,dec2012,2012,1260,1800,0.7
38035,dec2012,2012,46853.9,67557,0.693546190624214
38037,dec2012,2012,1173,2346,0.5
38039,dec2012,2012,1184,2368,0.5
38041,dec2012,2012,1792.7,2561,0.7
38043,dec2012,2012,1698.9,2427,0.7
38045,dec2012,2012,2881.2,4116,0.7
38047,dec2012,2012,1350.3,1929,0.7
38049,dec2012,2012,4046.7,5781,0.7
38051,dec2012,2012,1938.3,2769,0.7
38053,dec2012,2012,5428.1,7921,0.685279636409544
38055,dec2012,2012,6547.1,9353,0.7
38057,dec2012,2012,5942.3,8489,0.7
38059,dec2012,2012,20292,27978,0.725284151833584
38061,dec2012,2012,6880.5,8691,0.791681049361408
38063,dec2012,2012,2161.6,3088,0.7
38065,dec2012,2012,923,1846,0.5
38067,dec2012,2012,4741.6,7278,0.65149766419346
38069,dec2012,2012,3125.5,4465,0.7
38071,dec2012,2012,8100.4,11572,0.7
38073,dec2012,2012,3570.9,5503,0.648900599672906
38075,dec2012,2012,1782.2,2546,0.7
38077,dec2012,2012,10926.6,16212,0.673982235381199
38079,dec2012,2012,9372.4,14298,0.655504266330955
38081,dec2012,2012,2739.8,3914,0.7
38083,dec2012,2012,643,1286,0.5
38085,dec2012,2012,2176,4352,0.5
38087,dec2012,2012,532,760,0.7
38089,dec2012,2012,19395,26754,0.724938326979143
38091,dec2012,2012,999.5,1999,0.5
38093,dec2012,2012,11184.3,20959,0.533627558566726
38095,dec2012,2012,1635.9,2337,0.7
38097,dec2012,2012,5355.7,8079,0.66291620250031
38099,dec2012,2012,7362.7,11093,0.663724871540611
38101,dec2012,2012,49382.4,65108,0.758469005344965
38103,dec2012,2012,2991.8,4274,0.7
38105,dec2012,2012,21648.9,26547,0.815493276076393
39001,dec2012,2012,14453.6,28346,0.509899103930008
39003,dec2012,2012,72623.9,105231,0.690137887124517
39005,dec2012,2012,31788.3,53067,0.599021991067895
39007,dec2012,2012,70297,100354,0.700490264463798
39009,dec2012,2012,41872.5,64141,0.652819569386196
39011,dec2012,2012,33599.1,45885,0.732245831971232
39013,dec2012,2012,38153.4,69694,0.547441673601745
39015,dec2012,2012,23060.4,44360,0.519846708746619
39017,dec2012,2012,280006.3,369699,0.757389930727429
39019,dec2012,2012,15018.2,28598,0.525148611791034
39021,dec2012,2012,22732.3,39611,0.573888566307339
39023,dec2012,2012,91392.2,137260,0.665832726213027
39025,dec2012,2012,154522.8,198850,0.777082222780991
39027,dec2012,2012,24345.7,41965,0.580142976289765
39029,dec2012,2012,64140.6,106400,0.602825187969925
39031,dec2012,2012,18974.4,36792,0.515720808871494
39033,dec2012,2012,25695.4,42842,0.59977125250922
39035,dec2012,2012,853719.7,1267407,0.673595537976357
39037,dec2012,2012,31647.9,52493,0.602897529194369
39039,dec2012,2012,27134.1,38763,0.7
39041,dec2012,2012,149727.9,180163,0.831069087437487
39043,dec2012,2012,55610,76498,0.726947109728359
39045,dec2012,2012,103788.5,147245,0.704869435294917
39047,dec2012,2012,15959.1,28855,0.553079189048692
39049,dec2012,2012,917251.7,1194639,0.767806592619193
39051,dec2012,2012,26661.4,42536,0.626796125634757
39053,dec2012,2012,13616.8,30684,0.443775257463173
